"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","All Occurrence Value","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 2 Social Modifier","Interval Channel 3 Name","Interval Channel 3 Value","Interval Channel 3 Social Modifier"
"40","NARO","Laura Pilarski","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-11 14:23:45","","2017-12-11 14:32:00","2017-12-11","14:32:00","2017","12","14","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","8","","","","","","Social","Play with object",""
"40","NARO","Laura Pilarski","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-11 14:23:45","","2017-12-11 14:32:00","2017-12-11","14:32:00","2017","12","14","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","8","Active","Swimming","","","","","",""
"40","NARO","Laura Pilarski","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-11 14:23:45","","2017-12-11 14:33:00","2017-12-11","14:33:00","2017","12","14","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","9","Active","Swimming","","","","","",""
"40","NARO","Laura Pilarski","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-11 14:23:45","","2017-12-11 14:33:00","2017-12-11","14:33:00","2017","12","14","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","9","Active","Swimming","","","","","",""
"40","NARO","Laura Pilarski","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-11 14:23:45","","2017-12-11 14:34:00","2017-12-11","14:34:00","2017","12","14","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","10","","","","","","Social","Play with object",""
"40","NARO","Laura Pilarski","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-11 14:23:45","","2017-12-11 14:34:00","2017-12-11","14:34:00","2017","12","14","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","10","Active","Swimming","","","","","",""
"40","NARO","Laura Pilarski","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-11 14:23:45","","2017-12-11 14:35:00","2017-12-11","14:35:00","2017","12","14","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","11","","","","","","Social","Play with object",""
"40","NARO","Laura Pilarski","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-11 14:23:45","","2017-12-11 14:35:00","2017-12-11","14:35:00","2017","12","14","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","11","Active","Swimming","","","","","",""
"40","NARO","Laura Pilarski","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-11 14:23:45","","2017-12-11 14:36:00","2017-12-11","14:36:00","2017","12","14","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","12","","","","","","Social","Play with object",""
"40","NARO","Laura Pilarski","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-11 14:23:45","","2017-12-11 14:36:00","2017-12-11","14:36:00","2017","12","14","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","12","Active","Swimming","","","","","",""
"40","NARO","Laura Pilarski","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-11 14:23:45","","2017-12-11 14:37:00","2017-12-11","14:37:00","2017","12","14","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","13","","","","","","Social","Grooming self",""
"40","NARO","Laura Pilarski","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-11 14:23:45","","2017-12-11 14:37:00","2017-12-11","14:37:00","2017","12","14","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","13","Active","Swimming","","","","","",""
"40","NARO","Laura Pilarski","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-11 14:23:45","","2017-12-11 14:38:00","2017-12-11","14:38:00","2017","12","14","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","14","Active","Swimming","","","","","",""
"40","NARO","Laura Pilarski","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-11 14:23:45","","2017-12-11 14:38:00","2017-12-11","14:38:00","2017","12","14","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","14","Active","Swimming","","","","","",""
"40","NARO","Laura Pilarski","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-11 14:23:45","","2017-12-11 14:39:00","2017-12-11","14:39:00","2017","12","14","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","15","Active","Swimming","","","","","",""
"40","NARO","Laura Pilarski","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-11 14:23:45","","2017-12-11 14:39:00","2017-12-11","14:39:00","2017","12","14","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","15","Active","Swimming","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:05:01","2017-12-14","11:05:01","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","1","Active","Swimming","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:05:01","2017-12-14","11:05:01","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","1","Active","Swimming","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:06:01","2017-12-14","11:06:01","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","2","Active","Swimming","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:06:01","2017-12-14","11:06:01","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","2","Active","Swimming","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:07:02","2017-12-14","11:07:02","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","3","Active","Swimming","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:07:02","2017-12-14","11:07:02","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","3","Active","Swimming","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:08:01","2017-12-14","11:08:01","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","4","Active","Swimming","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:08:01","2017-12-14","11:08:01","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","4","Active","Swimming","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:09:02","2017-12-14","11:09:02","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","5","Active","Swimming","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:09:02","2017-12-14","11:09:02","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","5","Active","Swimming","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:10:01","2017-12-14","11:10:01","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","6","Active","Swimming","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:10:01","2017-12-14","11:10:01","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","6","Active","Swimming","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:11:02","2017-12-14","11:11:02","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","7","Active","Swimming","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:11:02","2017-12-14","11:11:02","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","7","Active","Swimming","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:12:01","2017-12-14","11:12:01","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","8","Active","Swimming","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:12:01","2017-12-14","11:12:01","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","8","Active","Swimming","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:13:02","2017-12-14","11:13:02","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","9","Active","Investigating","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:13:02","2017-12-14","11:13:02","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","9","Active","Swimming","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:14:01","2017-12-14","11:14:01","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","10","Active","Swimming","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:14:01","2017-12-14","11:14:01","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","10","Active","Swimming","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:15:02","2017-12-14","11:15:02","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","11","Active","Swimming","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:15:02","2017-12-14","11:15:02","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","11","Active","Swimming","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:16:02","2017-12-14","11:16:02","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","12","Active","Swimming","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:16:02","2017-12-14","11:16:02","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","12","Active","Swimming","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:17:02","2017-12-14","11:17:02","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","13","Active","Investigating","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:17:02","2017-12-14","11:17:02","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","13","Active","Swimming","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:18:02","2017-12-14","11:18:02","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","14","","","","","","Social","Play with object",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:18:02","2017-12-14","11:18:02","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","14","Active","Swimming","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:19:02","2017-12-14","11:19:02","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","15","Active","Swimming","","","","","",""
"42","NARO","Brittany Merlo","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-14 11:03:56","","2017-12-14 11:19:02","2017-12-14","11:19:02","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","15","Active","Swimming","","","","","",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:23:32","2017-12-15","11:23:32","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","1","Active","Swimming","At rest","Other","","","",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:23:32","2017-12-15","11:23:32","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","1","Active","Swimming","","","","","",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:24:32","2017-12-15","11:24:32","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","2","Active","Swimming","","","","Social","Play with object",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:24:32","2017-12-15","11:24:32","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","2","Active","Swimming","","","","","",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:25:32","2017-12-15","11:25:32","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","3","Active","Swimming","","","","Social","Play with object",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:25:32","2017-12-15","11:25:32","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","3","Active","Swimming","","","","","",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:26:32","2017-12-15","11:26:32","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","4","Active","Swimming","","","","Social","Play with object",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:26:32","2017-12-15","11:26:32","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","4","Active","Swimming","","","","","",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:27:32","2017-12-15","11:27:32","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","5","Active","Swimming","","","","Social","Play with object",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:27:32","2017-12-15","11:27:32","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","5","Active","Swimming","","","","","",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:28:32","2017-12-15","11:28:32","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","6","Active","Swimming","At rest","Out of view","","","",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:28:32","2017-12-15","11:28:32","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","6","Active","Swimming","","","","","",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:29:32","2017-12-15","11:29:32","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","7","Active","Swimming","","","","Social","Play with object",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:29:32","2017-12-15","11:29:32","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","7","Active","Swimming","","","","","",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:30:32","2017-12-15","11:30:32","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","8","Active","Swimming","","","","Social","Play with object",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:30:32","2017-12-15","11:30:32","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","8","Active","Swimming","","","","","",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:31:32","2017-12-15","11:31:32","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","9","Active","Swimming","","","","Social","Play with object",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:31:32","2017-12-15","11:31:32","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","9","Active","Swimming","","","","","",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:32:32","2017-12-15","11:32:32","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","10","Active","Swimming","","","","","",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:32:32","2017-12-15","11:32:32","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","10","Active","Swimming","","","","","",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:33:33","2017-12-15","11:33:33","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","11","Active","Digging","","","","","",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:33:33","2017-12-15","11:33:33","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","11","Active","Swimming","","","","","",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:34:33","2017-12-15","11:34:33","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","12","Active","Swimming","","","","Social","Play with object",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:34:33","2017-12-15","11:34:33","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","12","Active","Swimming","","","","","",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:35:32","2017-12-15","11:35:32","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","13","Active","Swimming","","","","Social","Play with object",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:35:32","2017-12-15","11:35:32","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","13","Active","Swimming","","","","","",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:36:32","2017-12-15","11:36:32","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","14","Active","Swimming","At rest","Other","","","",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:36:32","2017-12-15","11:36:32","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","14","Active","Swimming","","","","","",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:37:32","2017-12-15","11:37:32","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","15","Active","Swimming","","","","","",""
"50","NARO","Katie Glatfelter","fec64e9b-ff9b-4fe1-8710-c140662355ed","2017-12-15 11:22:22","","2017-12-15 11:37:32","2017-12-15","11:37:32","2017","12","11","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","15","Active","Swimming","","","","","",""
"46","NARO","Katie Glatfelter","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-17 15:45:54","","2017-12-17 15:46:59","2017-12-17","15:46:59","2017","12","15","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","1","Active","Swimming","","","","","",""
"46","NARO","Katie Glatfelter","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-17 15:45:54","","2017-12-17 15:46:59","2017-12-17","15:46:59","2017","12","15","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","1","Active","Swimming","","","","","",""
"46","NARO","Katie Glatfelter","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-17 15:45:54","","2017-12-17 15:47:59","2017-12-17","15:47:59","2017","12","15","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","2","Active","Swimming","","","","","",""
"46","NARO","Katie Glatfelter","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-17 15:45:54","","2017-12-17 15:47:59","2017-12-17","15:47:59","2017","12","15","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","2","Active","Swimming","","","","","",""
"46","NARO","Katie Glatfelter","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-17 15:45:54","","2017-12-17 15:48:59","2017-12-17","15:48:59","2017","12","15","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","3","Active","Swimming","","","","","",""
"46","NARO","Katie Glatfelter","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-17 15:45:54","","2017-12-17 15:48:59","2017-12-17","15:48:59","2017","12","15","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","3","Active","Swimming","","","","","",""
"46","NARO","Katie Glatfelter","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-17 15:45:54","","2017-12-17 15:49:59","2017-12-17","15:49:59","2017","12","15","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","4","Active","Swimming","","","","","",""
"46","NARO","Katie Glatfelter","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-17 15:45:54","","2017-12-17 15:49:59","2017-12-17","15:49:59","2017","12","15","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","4","Active","Swimming","","","","","",""
"46","NARO","Katie Glatfelter","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-17 15:45:54","","2017-12-17 15:50:59","2017-12-17","15:50:59","2017","12","15","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","5","Active","Swimming","","","","","",""
"46","NARO","Katie Glatfelter","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-17 15:45:54","","2017-12-17 15:50:59","2017-12-17","15:50:59","2017","12","15","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","5","Active","Swimming","","","","","",""
"46","NARO","Katie Glatfelter","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-17 15:45:54","","2017-12-17 15:51:59","2017-12-17","15:51:59","2017","12","15","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","6","Active","Swimming","","","","","",""
"46","NARO","Katie Glatfelter","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-17 15:45:54","","2017-12-17 15:51:59","2017-12-17","15:51:59","2017","12","15","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","6","Active","Swimming","","","","","",""
"46","NARO","Katie Glatfelter","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-17 15:45:54","","2017-12-17 15:52:59","2017-12-17","15:52:59","2017","12","15","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","7","Active","Swimming","","","","","",""
"46","NARO","Katie Glatfelter","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-17 15:45:54","","2017-12-17 15:52:59","2017-12-17","15:52:59","2017","12","15","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","7","Active","Swimming","","","","","",""
"46","NARO","Katie Glatfelter","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-17 15:45:54","","2017-12-17 15:53:59","2017-12-17","15:53:59","2017","12","15","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","8","Active","Swimming","","","","","",""
"46","NARO","Katie Glatfelter","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-17 15:45:54","","2017-12-17 15:53:59","2017-12-17","15:53:59","2017","12","15","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","8","Active","Swimming","","","","","",""
"46","NARO","Katie Glatfelter","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-17 15:45:54","","","","","","","","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","9","","","","","","","",""
"46","NARO","Katie Glatfelter","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-17 15:45:54","","","","","","","","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","9","","","","","","","",""
"46","NARO","Katie Glatfelter","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-17 15:45:54","","2017-12-17 15:55:59","2017-12-17","15:55:59","2017","12","15","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","10","Active","Swimming","","","","","",""
"46","NARO","Katie Glatfelter","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-17 15:45:54","","2017-12-17 15:55:59","2017-12-17","15:55:59","2017","12","15","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","10","Active","Swimming","","","","","",""
"46","NARO","Katie Glatfelter","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-17 15:45:54","","2017-12-17 15:56:59","2017-12-17","15:56:59","2017","12","15","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","11","","","","","","Social","Play with object",""
"46","NARO","Katie Glatfelter","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-17 15:45:54","","2017-12-17 15:56:59","2017-12-17","15:56:59","2017","12","15","Freyja,Thelma","15.00","","600x600","","Interval","Thelma","","11","Active","Swimming","","","","","",""
"46","NARO","Katie Glatfelter","ab3ebecb-6e6d-4645-929c-0a1be3a261cc","2017-12-17 15:45:54","","2017-12-17 15:57:59","2017-12-17","15:57:59","2017","12","15","Freyja,Thelma","15.00","","600x600","","Interval","Freyja","","12","Active","Swimming","","","","","",""
